fleet,headway.min,replica,line,planned.buses,headway,ewt.v,simulation.fitness,number,ewt.a,headway.max,buses,headway.observed,hcv
50.0,180.0,3,T31s,43.0,295.38218993219135,1870.4514741595235,-186.45700578097592,103,56.30519102382641,1200.0,4.0,306.61139577706615,0.6782972645310912
50.0,180.0,4,T31s,43.0,295.38218993219135,5541.578687929227,-553.5834321258199,103,81.66061080207004,1200.0,4.0,308.1111271523562,0.7220069280722423
50.0,180.0,5,T31s,43.0,295.38218993219135,2549.660501144154,-254.3873255732491,103,72.92826847534705,1200.0,4.0,307.6387489281457,0.7110146906308452
50.0,180.0,6,T31s,43.0,295.38218993219135,5992.990730541706,-598.7345307392941,103,98.1911085323786,1200.0,4.0,309.6321645934173,0.7569015121698642
50.0,180.0,7,T31s,43.0,295.38218993219135,5637.525027996998,-563.1787060270117,103,76.3723363869482,1200.0,4.0,306.3193155567995,0.75657352181326
50.0,180.0,8,T31s,43.0,295.38218993219135,1637.8628741327063,-163.1944289111223,103,50.4446869348906,1200.0,4.0,306.5867842549631,0.660808380100917
50.0,180.0,9,T31s,43.0,295.38218993219135,3007.8905472895112,-300.21326057405344,103,72.78369944226246,1200.0,4.0,309.5773154776639,0.7293971174490194
50.0,180.0,10,T31s,43.0,295.38218993219135,16605.013483705112,-1659.95083792505,103,122.21439321809937,1200.0,4.0,307.8747399654437,0.8274803826324681
50.0,180.0,1,T31s,43.0,843.2733070134675,2153.4994767997105,-215.11546105009123,104,87.96568373455392,1200.0,7.0,871.9869799187124,0.465035619184076
50.0,180.0,2,T31s,43.0,843.2733070134675,3807.7534366065374,-380.55756847976,104,93.2118178465092,1200.0,7.0,886.4393372994508,0.5296491283926468
50.0,180.0,3,T31s,43.0,843.2733070134675,3049.6311326412624,-304.72946450657787,104,101.97678100921533,1200.0,7.0,857.115565293217,0.5141895944781311
50.0,180.0,4,T31s,43.0,843.2733070134675,20632.260408155635,-2063.037565053065,104,163.60630607962725,1200.0,7.0,877.5721106692114,0.6401551748836279
50.0,180.0,5,T31s,43.0,843.2733070134675,1132.8275149193482,-113.02632421164955,104,64.81685278964866,1200.0,7.0,868.0191190986715,0.34613224271091114
50.0,180.0,6,T31s,43.0,843.2733070134675,2259.6904719997074,-225.7298306621653,104,78.93634527689544,1200.0,7.0,865.8464375991651,0.48395517196068216
50.0,180.0,7,T31s,43.0,843.2733070134675,2239.0647588618604,-223.66881741891152,104,81.65655222074191,1200.0,7.0,875.3317317253825,0.43467267298876056
50.0,180.0,8,T31s,43.0,843.2733070134675,2293.1099862279034,-229.0763138635676,104,80.70663081522648,1200.0,7.0,872.9198574589549,0.48176365387707787
50.0,180.0,9,T31s,43.0,843.2733070134675,2005.1299090568891,-200.27767913004,104,85.06298704148583,1200.0,7.0,862.1160959336971,0.5245238405781841
50.0,180.0,10,T31s,43.0,843.2733070134675,1406.8203241452245,-140.4453325102663,104,78.78028377614042,1200.0,7.0,869.7858075138271,0.4864689482521428
50.0,180.0,1,T31s,43.0,1192.804834819993,10379.51780379827,-1037.9378647973626,105,135.90643164916443,1200.0,8.0,1201.461303540743,0.4863441245807663
50.0,180.0,2,T31s,43.0,1192.804834819993,12079.365746888168,-1207.9155167538042,105,126.91138033740737,1200.0,8.0,1248.809367871402,0.4449041034703045
50.0,180.0,3,T31s,43.0,1192.804834819993,1863.2433259770032,-186.28499276739996,105,86.87035596474449,1200.0,8.0,1239.0168252777753,0.3955552318343815
50.0,180.0,4,T31s,43.0,1192.804834819993,3000.0149190411576,-299.95527147494187,105,100.29753137515563,1200.0,8.0,1261.992616416498,0.281991991731128
50.0,180.0,5,T31s,43.0,1192.804834819993,634.6530593125512,-63.4200234129709,105,80.16467319328659,1200.0,8.0,1223.6354643415034,0.3584806279005796
50.0,180.0,6,T31s,43.0,1192.804834819993,13553.166512985215,-1355.3018128442238,105,144.11792286964615,1200.0,8.0,1218.0286759861708,0.4497437688419557
50.0,180.0,7,T31s,43.0,1192.804834819993,25132.82071977162,-2513.279027398246,105,158.48280501243096,1200.0,8.0,1239.7736606072447,0.5197995821836612
50.0,180.0,8,T31s,43.0,1192.804834819993,3185.5539412952867,-318.5221889787647,105,103.7291881252407,1200.0,8.0,1230.425220424115,0.40070591999637756
50.0,180.0,9,T31s,43.0,1192.804834819993,1792.4694605326424,-179.21645389702064,105,98.50205766964096,1200.0,8.0,1218.6609055283482,0.44525963338559194
50.0,180.0,10,T31s,43.0,1192.804834819993,2419.835141250588,-241.94244111674462,105,89.77565169459538,1200.0,8.0,1219.5485613949616,0.3685391325964557
50.0,180.0,1,T31s,43.0,843.2733070134675,1764.5660215749413,-176.17979966802423,106,77.63017948047151,1200.0,4.0,861.9303126260554,0.454023560923451
50.0,180.0,2,T31s,43.0,843.2733070134675,5361.222618607357,-535.862203002264,106,101.73132112137395,1200.0,4.0,866.2960807273923,0.5154417432713266
50.0,180.0,3,T31s,43.0,843.2733070134675,5111.304616857071,-510.87537303226406,106,113.89539454370711,1200.0,4.0,858.2301696260665,0.5720434180401004
50.0,180.0,4,T31s,43.0,843.2733070134675,1780.1440135541561,-177.7507353041213,106,84.52480603615709,1200.0,4.0,875.1941842479437,0.4843830799136879
50.0,180.0,5,T31s,43.0,843.2733070134675,4411.652185006072,-440.9177763130758,106,109.79736543903475,1200.0,4.0,885.9619579484555,0.499040007570161
50.0,180.0,6,T31s,43.0,843.2733070134675,4878.166065127238,-487.5711740251384,106,112.09010567494322,1200.0,4.0,873.84899946751,0.5827472365236711
50.0,180.0,7,T31s,43.0,843.2733070134675,5435.922035818163,-543.3448814053506,106,109.19893822502883,1200.0,4.0,873.3981198713793,0.5761398054720025
50.0,180.0,8,T31s,43.0,843.2733070134675,1732.0272585203736,-172.9435878290456,106,87.20041893180458,1200.0,4.0,875.1273077625366,0.5211380443780801
50.0,180.0,9,T31s,43.0,843.2733070134675,2729.7202516789957,-272.7185521146702,106,96.59291272123767,1200.0,4.0,887.0246573184604,0.4764950202180619
50.0,180.0,10,T31s,43.0,843.2733070134675,10403.633079172287,-1040.1406982860353,106,150.55580156295414,1200.0,4.0,882.4115689271168,0.6323887585072998
50.0,180.0,1,T31s,43.0,1150.4552776278874,5209.885635723635,-521.1378443497038,107,112.97296523160011,1200.0,48.0,1193.4374051933157,0.42597174773297514
50.0,180.0,2,T31s,43.0,1150.4552776278874,3699.3579527785873,-370.0814082528337,107,113.80389990526575,1200.0,48.0,1183.3474826145514,0.4458764275911442
50.0,180.0,3,T31s,43.0,1150.4552776278874,3678.4760523060063,-367.99848705481236,107,122.771494052444,1200.0,48.0,1185.397661108934,0.45661306597185136
50.0,180.0,4,T31s,43.0,1150.4552776278874,2709.0842671547102,-271.0500842619442,107,110.93389890787138,1200.0,48.0,1173.5773154545475,0.47336038409469106
50.0,180.0,5,T31s,43.0,1150.4552776278874,3861.5883302395087,-386.2986387879077,107,99.26133965615495,1200.0,48.0,1220.8366125546665,0.33832353361970174
50.0,180.0,6,T31s,43.0,1150.4552776278874,4759.735341943373,-476.10315679118685,107,96.5208242504506,1200.0,48.0,1179.4416462433892,0.3665584065851093
50.0,180.0,7,T31s,43.0,1150.4552776278874,2567.546807047092,-256.8894973204777,107,108.61254116937549,1200.0,48.0,1167.953929445885,0.4457676774032854
50.0,180.0,8,T31s,43.0,1150.4552776278874,4106.419941184309,-410.79234919523924,107,106.78819514970328,1200.0,48.0,1218.086107599251,0.41872714382300324
50.0,180.0,9,T31s,43.0,1150.4552776278874,1527.5286281817816,-152.88527946288744,107,96.30853209891085,1200.0,48.0,1184.2277251535625,0.3670531203341002
50.0,180.0,10,T31s,43.0,1150.4552776278874,4851.815004913656,-485.325039871451,107,126.53335911624491,1200.0,48.0,1168.7366531352386,0.46865500375352837
50.0,180.0,1,T31s,43.0,1036.312598390684,7779.610908276489,-777.9142544457394,108,134.0716331888529,1200.0,15.0,1050.0153043176406,0.5191966034042932
50.0,180.0,2,T31s,43.0,1036.312598390684,7983.830050683161,-798.3414600038104,108,117.39098069252348,1200.0,15.0,1074.3359624402742,0.48464925759168614
50.0,180.0,3,T31s,43.0,1036.312598390684,5995.2225257410155,-599.4619109555177,108,96.10677197251492,1200.0,15.0,1079.7785053817265,0.3356161207314171
50.0,180.0,4,T31s,43.0,1036.312598390684,3249.5992690603407,-324.8928743680555,108,88.57251213750038,1200.0,15.0,1066.2540463117737,0.3731767678212342
50.0,180.0,5,T31s,43.0,1036.312598390684,6821.222708731353,-682.080755236364,108,130.24120637360642,1200.0,15.0,1067.5404818671796,0.4820828644658281
50.0,180.0,6,T31s,43.0,1036.312598390684,4632.635857449247,-463.22680019398194,108,120.15360483284597,1200.0,15.0,1075.4379743384395,0.5165532231555457
50.0,180.0,7,T31s,43.0,1036.312598390684,686.7912197222398,-68.60975935932368,108,71.97330125255812,1200.0,15.0,1077.2270408899167,0.3408596946234779
50.0,180.0,8,T31s,43.0,1036.312598390684,1471.3499398245028,-147.06857343050686,108,86.96441339591262,1200.0,15.0,1060.2048681953859,0.4204403579959608
50.0,180.0,9,T31s,43.0,1036.312598390684,14051.070596781516,-1405.0966956899972,108,149.3533100071407,1200.0,15.0,1086.7526319778704,0.6168796908149097
50.0,180.0,10,T31s,43.0,1036.312598390684,4957.103587137863,-495.6800043869816,108,120.75420888501769,1200.0,15.0,1081.6512191319628,0.5423149522434083
50.0,180.0,1,T31s,43.0,297.04232584481764,11641.63153769782,-1163.6498342213797,109,110.5367984192361,1200.0,8.0,308.88309465458735,0.8187340583904691
50.0,180.0,2,T31s,43.0,297.04232584481764,11708.592527016568,-1170.335201352527,109,93.40404717104667,1200.0,8.0,304.0573060072144,0.7969122139857933
50.0,180.0,3,T31s,43.0,297.04232584481764,5592.245675763122,-558.6839530247925,109,73.73467187385015,1200.0,8.0,304.7709974989106,0.6926465891657295
50.0,180.0,4,T31s,43.0,297.04232584481764,6380.860531748303,-637.5589341446246,109,100.09489178677063,1200.0,8.0,307.7007059745109,0.7225008233273993
50.0,180.0,5,T31s,43.0,297.04232584481764,3701.7014996165935,-369.63236264496396,109,75.75435814842312,1200.0,8.0,308.8078663154132,0.6904403626714108
50.0,180.0,6,T31s,43.0,297.04232584481764,1342.3497805685433,-133.68347788877142,109,47.795202878069546,1200.0,8.0,309.15999749209357,0.6444376731676472
50.0,180.0,7,T31s,43.0,297.04232584481764,2097.3092478215767,-209.1878232808169,109,66.94288166883777,1200.0,8.0,305.28674021921415,0.6873826109310791
50.0,180.0,8,T31s,43.0,297.04232584481764,1648.4498564734763,-164.29916452155638,109,57.318101884524374,1200.0,8.0,306.1666426837045,0.6870930688572812
50.0,180.0,9,T31s,43.0,297.04232584481764,2381.768785464302,-237.63701372831494,109,60.520798694694506,1200.0,8.0,307.6180510951608,0.727442793045356
50.0,180.0,10,T31s,43.0,297.04232584481764,6129.344851156184,-612.4127599606142,109,91.8986663619931,1200.0,8.0,307.03463306948083,0.8076784026709655
50.0,180.0,1,T31s,43.0,1036.312598390684,2119.6366970948193,-211.79400470183288,110,95.4100789524295,1200.0,3.0,1044.533616283886,0.509745605527237
50.0,180.0,2,T31s,43.0,1036.312598390684,4540.144803563324,-453.87808760565537,110,111.0190161197429,1200.0,3.0,1101.9647729989897,0.45260805107135577
50.0,180.0,3,T31s,43.0,1036.312598390684,2312.971208990948,-231.15317285040123,110,95.8463737398993,1200.0,3.0,1101.5360108312238,0.430152675904161
50.0,180.0,4,T31s,43.0,1036.312598390684,9920.794615071012,-991.9500567140592,110,134.4380583109801,1200.0,3.0,1084.5901798268287,0.5466276426982701
50.0,180.0,5,T31s,43.0,1036.312598390684,7956.228409537178,-795.4751546919553,110,134.75388591611096,1200.0,3.0,1051.1041366996587,0.5597369210860067
50.0,180.0,6,T31s,43.0,1036.312598390684,2251.187872773382,-224.94865426081677,110,98.59438139949451,1200.0,3.0,1059.067750161313,0.40895627015166564
50.0,180.0,7,T31s,43.0,1036.312598390684,973.5568767858293,-97.19174367871477,110,72.57193116681367,1200.0,3.0,1079.4115487746308,0.43791853385231194
50.0,180.0,8,T31s,43.0,1036.312598390684,5438.480277437346,-543.7173498200161,110,122.8691728369752,1200.0,3.0,1091.8052125545398,0.5300179185263176
50.0,180.0,9,T31s,43.0,1036.312598390684,6603.504076630594,-660.198936125508,110,114.73102114369141,1200.0,3.0,1065.550358945548,0.5036492678562516
50.0,180.0,10,T31s,43.0,1036.312598390684,1671.7984531953377,-167.01998048316852,110,84.22283981996598,1200.0,3.0,1079.1684597574786,0.44130374209904405
50.0,180.0,1,T31s,43.0,204.00534378091416,1293.0119654124933,-128.66836550278785,111,52.623882478204145,1200.0,4.0,220.27791785430503,0.7515182459472177
50.0,180.0,2,T31s,43.0,204.00534378091416,10418.768154409154,-1041.2566426752408,111,83.66734366632465,1200.0,4.0,221.1399641419639,0.7695519093400265
50.0,180.0,3,T31s,43.0,204.00534378091416,3567.5577563621678,-356.12641773783264,111,61.14222211708549,1200.0,4.0,220.85013663789553,0.7544891884121832
50.0,180.0,4,T31s,43.0,204.00534378091416,2214.7106333910356,-220.8465512097488,111,62.05045868898493,1200.0,4.0,225.8205123326382,0.770681919380339
50.0,180.0,5,T31s,43.0,204.00534378091416,2764.8244705063107,-275.8569632742273,111,67.32058386106206,1200.0,4.0,219.99131284164906,0.777687773753908
50.0,180.0,6,T31s,43.0,204.00534378091416,1935.0144153615795,-192.8682021726056,111,59.57480341783728,1200.0,4.0,220.84950065580838,0.7209030067995271
50.0,180.0,7,T31s,43.0,204.00534378091416,3917.6227490305214,-391.1314945130139,111,67.5900675214584,1200.0,4.0,215.4729621853675,0.7504018918126772
50.0,180.0,8,T31s,43.0,204.00534378091416,3220.139693191388,-321.39135937032,111,73.51579064333647,1200.0,4.0,220.3049198059362,0.7839306134801634
50.0,180.0,9,T31s,43.0,204.00534378091416,5235.189339709008,-522.9031595251355,111,82.75772009606649,1200.0,4.0,219.41565875937084,0.8267101598390768
50.0,180.0,10,T31s,43.0,204.00534378091416,6166.638011062376,-616.0375421554373,111,70.2740771544041,1200.0,4.0,217.190675078343,0.7765653919279519
50.0,180.0,1,T31s,43.0,1036.312598390684,3832.674851561604,-383.14271746154066,112,117.84865815216348,1200.0,4.0,1092.8577963022544,0.48191295105148235
50.0,180.0,2,T31s,43.0,1036.312598390684,4268.9656659239745,-426.74761695432454,112,97.80171965040131,1200.0,4.0,1073.5934477182986,0.4202363424115081
50.0,180.0,3,T31s,43.0,1036.312598390684,4372.922472640701,-437.14991468141807,112,120.6462095113534,1200.0,4.0,1069.833920726392,0.43237346174210384
50.0,180.0,4,T31s,43.0,1036.312598390684,11339.93979259563,-1133.8712700710662,112,150.68621901504096,1200.0,4.0,1058.852395053471,0.5930712481214111
50.0,180.0,5,T31s,43.0,1036.312598390684,13281.405230535713,-1328.0299757555704,112,178.04334461405804,1200.0,4.0,1062.8205382020308,0.6001577158960907
50.0,180.0,6,T31s,43.0,1036.312598390684,11199.978280435866,-1119.8646987990032,112,130.89567965721312,1200.0,4.0,1077.5710509003588,0.44472941150716816
50.0,180.0,7,T31s,43.0,1036.312598390684,3452.5168231915695,-345.1141131991623,112,108.8874534112665,1200.0,4.0,1073.8230455349976,0.49573850193235236
50.0,180.0,8,T31s,43.0,1036.312598390684,5213.936382796202,-521.2672205663725,112,122.34075860770554,1200.0,4.0,1092.0569065402738,0.45515021283283036
50.0,180.0,9,T31s,43.0,1036.312598390684,2080.2884472823266,-207.86779637365916,112,79.0129758125891,1200.0,4.0,1081.659622819863,0.3144302346990571
50.0,180.0,10,T31s,43.0,1036.312598390684,3092.9525965180537,-309.16677225150687,112,109.8456714687172,1200.0,4.0,1088.9421461956115,0.49442575246295
50.0,180.0,1,T31s,43.0,297.04232584481764,3217.0941923045984,-321.18203332008346,113,73.24316054540397,1200.0,8.0,318.0794302597554,0.7482864731011061
50.0,180.0,2,T31s,43.0,297.04232584481764,1739.1122891709015,-173.37284175515086,113,59.11148905382599,1200.0,8.0,308.9682459894361,0.7389747307001501
50.0,180.0,3,T31s,43.0,297.04232584481764,2871.7618473599687,-286.6433038568168,113,77.43594433301985,1200.0,8.0,305.3607339536458,0.7541766997294035
50.0,180.0,4,T31s,43.0,297.04232584481764,8938.294661128624,-893.3007669183788,113,94.67099209315438,1200.0,8.0,306.2745498869088,0.7331679996501163
50.0,180.0,5,T31s,43.0,297.04232584481764,1384.4471259180868,-137.8983670066729,113,58.75988266045679,1200.0,8.0,311.1018007990445,0.648012197637283
50.0,180.0,6,T31s,43.0,297.04232584481764,8744.660473056927,-873.9478912657879,113,110.2462702185264,1200.0,8.0,304.94459292627795,0.7945052279265501
50.0,180.0,7,T31s,43.0,297.04232584481764,1234.0998122074504,-122.86308468837083,113,54.46673187315381,1200.0,8.0,311.5474641637705,0.6541916786730071
50.0,180.0,8,T31s,43.0,297.04232584481764,5394.906080885455,-538.9485266655108,113,68.19073494467926,1200.0,8.0,306.8606932701848,0.6841653357139441
50.0,180.0,9,T31s,43.0,297.04232584481764,661.0481248373023,-65.54936595401166,113,41.85960777779729,1200.0,8.0,312.8148161192431,0.6032604407111781
50.0,180.0,10,T31s,43.0,297.04232584481764,1579.287752919258,-157.38093972283016,113,54.470079568385074,1200.0,8.0,305.94642678811476,0.6777374311549236
50.0,180.0,1,T31s,43.0,1192.804834819993,1826.2891770901836,-182.53467539991965,114,91.60754332429855,1200.0,3.0,1253.1071536633513,0.36213957028420446
50.0,180.0,2,T31s,43.0,1192.804834819993,2665.104174702956,-266.4267943209753,114,108.61293290311315,1200.0,3.0,1249.9301920723524,0.41164653613967706
50.0,180.0,3,T31s,43.0,1192.804834819993,5205.919892592674,-520.5149315562961,114,120.42034747272055,1200.0,3.0,1241.402778041292,0.43794295106419406
50.0,180.0,4,T31s,43.0,1192.804834819993,7097.532639991041,-709.6952314649609,114,131.6495124386629,1200.0,3.0,1223.3433378849386,0.5907640894581095
50.0,180.0,5,T31s,43.0,1192.804834819993,6283.057271276912,-628.225600614003,114,110.03434213840822,1200.0,3.0,1241.9801282618841,0.4418748616755379
50.0,180.0,6,T31s,43.0,1192.804834819993,6561.531460534754,-656.0793834089418,114,122.02017082541732,1200.0,3.0,1276.630270422216,0.46556079093211433
50.0,180.0,7,T31s,43.0,1192.804834819993,2569.282250515798,-256.8381537352835,114,95.75573101253813,1200.0,3.0,1208.1610183890434,0.3900222060149279
50.0,180.0,8,T31s,43.0,1192.804834819993,4418.608277382147,-441.7910545715368,114,118.68634159116493,1200.0,3.0,1247.7684787579512,0.5165683336023601
50.0,180.0,9,T31s,43.0,1192.804834819993,11332.71694309924,-1133.209577995076,114,138.4332777097692,1200.0,3.0,1223.3733057117115,0.5273137315042561
50.0,180.0,10,T31s,43.0,1192.804834819993,4088.074774027578,-408.72924679025255,114,118.98820766524494,1200.0,3.0,1281.201902851377,0.4309876550821689
50.0,180.0,1,T31s,43.0,204.00534378091416,6663.030286313993,-665.904956139286,115,89.07007043206866,1200.0,48.0,221.50801803736465,0.7493470583481648
50.0,180.0,2,T31s,43.0,204.00534378091416,6309.396032516111,-630.5497907315148,115,87.7305048172465,1200.0,48.0,223.152796415474,0.8267368303043812
50.0,180.0,3,T31s,43.0,204.00534378091416,2338.7429946336124,-233.46955340706108,115,60.92913172080178,1200.0,48.0,227.60589354729706,0.7405446895763391
50.0,180.0,4,T31s,43.0,204.00534378091416,9542.811992473593,-953.8980058749615,115,95.84823328868445,1200.0,48.0,234.97448153314463,0.7963298881620086
50.0,180.0,5,T31s,43.0,204.00534378091416,19866.87654147511,-1986.3250379836525,115,143.93459296141526,1200.0,48.0,219.48452824597828,0.9329314802542713
50.0,180.0,6,T31s,43.0,204.00534378091416,1938.5779573021264,-193.4512525920339,115,54.3933062889605,1200.0,48.0,215.34793839385142,0.8164655741128211
50.0,180.0,7,T31s,43.0,204.00534378091416,6792.464753052971,-678.8591032280669,115,89.11673768429972,1200.0,48.0,225.15209561822388,0.8347598991953573
50.0,180.0,8,T31s,43.0,204.00534378091416,10637.425059388152,-1063.375935107266,115,130.1272799900611,1200.0,48.0,226.06240051429842,0.9007158136376151
50.0,180.0,9,T31s,43.0,204.00534378091416,3489.520081273353,-348.5506142888306,115,67.9088783006331,1200.0,48.0,223.22320454794658,0.7765815691233193
50.0,180.0,10,T31s,43.0,204.00534378091416,19833.92986747619,-1983.0238392052245,115,121.48872187097211,1200.0,48.0,224.12775725565908,0.915124153375623
50.0,180.0,1,T31s,43.0,843.2733070134675,1223.5639139093637,-122.233798690443,116,72.90953401414278,1200.0,45.0,855.7095880030411,0.5096317023274531
50.0,180.0,2,T31s,43.0,843.2733070134675,17714.143957243807,-1771.3512135013518,116,165.12101006807126,1200.0,45.0,891.868492089446,0.5836654543236615
50.0,180.0,3,T31s,43.0,843.2733070134675,1855.1757852809612,-185.40691942207872,116,81.67742889461412,1200.0,45.0,872.2337016090736,0.5025406625481494
50.0,180.0,4,T31s,43.0,843.2733070134675,1713.04128281495,-171.20542949411745,116,83.30207992375009,1200.0,45.0,905.7791577257271,0.419402133065447
50.0,180.0,5,T31s,43.0,843.2733070134675,2438.9228575006464,-243.78460996112992,116,86.2989977917331,1200.0,45.0,879.448284132022,0.4745298829947695
50.0,180.0,6,T31s,43.0,843.2733070134675,2182.8703798748193,-218.17226232742308,116,85.90250343832759,1200.0,45.0,866.6427566874374,0.48017945162527176
50.0,180.0,7,T31s,43.0,843.2733070134675,2661.4998686571807,-266.0382936464834,116,92.60706415767103,1200.0,45.0,869.7386750896962,0.47044403941646656
50.0,180.0,8,T31s,43.0,843.2733070134675,5744.395028208779,-574.353251142971,116,127.78918224637489,1200.0,45.0,873.3898346090597,0.5861083167935728
50.0,180.0,9,T31s,43.0,843.2733070134675,4138.365814545361,-413.7367866015448,116,106.12801966928184,1200.0,45.0,871.1318167895448,0.5361628989689383
50.0,180.0,10,T31s,43.0,843.2733070134675,2388.0648028670535,-238.68942150669614,116,96.58225372228151,1200.0,45.0,858.6798657943992,0.4685896191731307
50.0,180.0,1,T31s,43.0,1036.312598390684,23538.512479634548,-2353.7988501747814,117,176.38375980958267,1200.0,8.0,1097.0439005440946,0.5722217497346519
50.0,180.0,2,T31s,43.0,1036.312598390684,5697.455087638471,-569.650675261358,117,122.08050514419043,1200.0,8.0,1065.635879893542,0.5136285231109428
50.0,180.0,3,T31s,43.0,1036.312598390684,3728.354698623465,-372.7302967341468,117,106.21127282081207,1200.0,8.0,1066.1178944061594,0.4602943275980183
50.0,180.0,4,T31s,43.0,1036.312598390684,2353.314393493715,-235.22538558028944,117,89.08723193958039,1200.0,8.0,1074.2591583831909,0.4606782669453449
50.0,180.0,5,T31s,43.0,1036.312598390684,3909.621195952481,-390.8639990744331,117,115.45546690054026,1200.0,8.0,1075.4741052121208,0.44496988702660056
50.0,180.0,6,T31s,43.0,1036.312598390684,1563.1807506442121,-156.18881904646454,117,81.85255631438328,1200.0,8.0,1050.5431553126539,0.3922772640314269
50.0,180.0,7,T31s,43.0,1036.312598390684,625.8497706970628,-62.45540136203217,117,68.29337840039328,1200.0,8.0,1068.5705552144339,0.3282340977363781
50.0,180.0,8,T31s,43.0,1036.312598390684,1641.485805779811,-164.02554415911246,117,83.87644477678722,1200.0,8.0,1061.8756510925668,0.3810652201553333
50.0,180.0,9,T31s,43.0,1036.312598390684,3855.484946030534,-385.44994307062944,117,102.39009660639233,1200.0,8.0,1075.3595649158485,0.4848847716992642
50.0,180.0,10,T31s,43.0,1036.312598390684,8056.361158445856,-805.5567493041692,117,148.04149764364607,1200.0,8.0,1064.140205051168,0.5905595894826072
50.0,180.0,1,T31s,43.0,204.00534378091416,2947.4221285380418,-294.1086875591971,118,69.99930758834371,1200.0,3.0,216.56545452484573,0.8262462586839807
50.0,180.0,2,T31s,43.0,204.00534378091416,4409.298583281561,-440.3034884490261,118,84.89688879536551,1200.0,3.0,222.76989235684798,0.8116451163019864
50.0,180.0,3,T31s,43.0,204.00534378091416,5083.222256298493,-507.6991188857131,118,81.90907883912801,1200.0,3.0,221.9226020248702,0.8592198935370075
50.0,180.0,4,T31s,43.0,204.00534378091416,3253.4063891547585,-324.7058240493654,118,75.01849620463219,1200.0,3.0,218.7059648333118,0.7840286778203411
50.0,180.0,5,T31s,43.0,204.00534378091416,1610.7670572497173,-160.42825191813986,118,57.32267343693399,1200.0,3.0,215.85705222748015,0.7233836559449924
50.0,180.0,6,T31s,43.0,204.00534378091416,10551.683607841322,-1054.5545697374087,118,109.59612351706485,1200.0,3.0,213.2478987083359,0.9111143853071361
50.0,180.0,7,T31s,43.0,204.00534378091416,9142.638771054284,-913.6285990281282,118,78.39674942145224,1200.0,3.0,213.6814347739132,0.7976917810393589
50.0,180.0,8,T31s,43.0,204.00534378091416,1463.4063819603875,-145.69374107197055,118,47.71516887018572,1200.0,3.0,217.34183424425643,0.7622414869407462
50.0,180.0,9,T31s,43.0,204.00534378091416,1112.0659275653645,-110.56313208945205,118,48.50104916353187,1200.0,3.0,225.34494535016213,0.7469093316487323
50.0,180.0,10,T31s,43.0,204.00534378091416,10029.749610751194,-1002.3642755727873,118,100.23703881701313,1200.0,3.0,227.39724993930813,0.8901353003899075
50.0,180.0,1,T31s,43.0,1067.9358082053418,1227.659132007907,-122.72290230855046,119,83.37898922169235,1200.0,15.0,1123.9001152528099,0.2918104450747831
50.0,180.0,2,T31s,43.0,1067.9358082053418,1940.9792227477565,-194.0480282346738,119,80.3883304511087,1200.0,15.0,1102.410008441657,0.3593602220340116
50.0,180.0,3,T31s,43.0,1067.9358082053418,4967.439710233888,-496.72442378303214,119,103.11906619176924,1200.0,15.0,1120.4521901011,0.4809286200002781
50.0,180.0,4,T31s,43.0,1067.9358082053418,1000.6568139086477,-100.00609825971911,119,77.46115905120409,1200.0,15.0,1092.7483750282718,0.32905968732128155
50.0,180.0,5,T31s,43.0,1067.9358082053418,3646.3318017323654,-364.60145659250514,119,103.01734146090607,1200.0,15.0,1099.3271054647075,0.48376950243327216
50.0,180.0,6,T31s,43.0,1067.9358082053418,7010.821158411707,-701.0786846787139,119,129.32931424037332,1200.0,15.0,1109.5226419065154,0.6190133654723171
50.0,180.0,7,T31s,43.0,1067.9358082053418,8198.506970719744,-819.8278018729641,119,116.72093488822722,1200.0,15.0,1113.2319346624004,0.44458156195771636
50.0,180.0,8,T31s,43.0,1067.9358082053418,1211.0293533094446,-121.06624204827484,119,91.1013319723097,1200.0,15.0,1112.3699365103716,0.3970699791166469
50.0,180.0,9,T31s,43.0,1067.9358082053418,2121.752929485333,-212.1374316132953,119,91.63373910899647,1200.0,15.0,1097.221206436087,0.4727249398846435
50.0,180.0,10,T31s,43.0,1067.9358082053418,3289.648120114057,-328.93008116498777,119,112.75847408450868,1200.0,15.0,1089.0427030081141,0.48172288852786005
50.0,180.0,1,T31s,43.0,1036.312598390684,1905.4121569649278,-190.3906853032099,120,90.82432343621817,1200.0,3.0,1091.1264684946832,0.4423019996691307
50.0,180.0,2,T31s,43.0,1036.312598390684,1619.9191003284864,-161.8252338911995,120,81.12602457722419,1200.0,3.0,1077.636392463906,0.39252556728673116
50.0,180.0,3,T31s,43.0,1036.312598390684,3252.4873186571085,-325.0941175264815,120,97.2562744430538,1200.0,3.0,1078.5315469542254,0.454110477283043
50.0,180.0,4,T31s,43.0,1036.312598390684,2997.262796525519,-299.5683452503595,120,105.87383996049422,1200.0,3.0,1067.040598339863,0.4597784446396127
50.0,180.0,5,T31s,43.0,1036.312598390684,1846.526693541889,-184.4854722247658,120,85.36327931155138,1200.0,3.0,1075.24743473052,0.3872441996485164
50.0,180.0,6,T31s,43.0,1036.312598390684,8770.704811219251,-876.9339163550147,120,139.6059913952895,1200.0,3.0,1073.4469981660905,0.523349587814936
